10/07/18|000010102|St. John's|OZONE-1HR|PPB|29|1|Newfoundland & Labrador DEC|-999|-999|47.652800|-52.816700|124000010102
10/07/18|000010102|St. John's|OZONE-8HR|PPB|24|8|Newfoundland & Labrador DEC|22|0|47.652800|-52.816700|124000010102
10/07/18|000010401|Mount Pearl|OZONE-1HR|PPB|30|1|Newfoundland & Labrador DEC|-999|-999|47.505000|-52.794700|124000010401
10/07/18|000010401|Mount Pearl|OZONE-8HR|PPB|26|8|Newfoundland & Labrador DEC|24|0|47.505000|-52.794700|124000010401
10/07/18|000010401|Mount Pearl|PM2.5-24hr|UG/M3|7|24|Newfoundland & Labrador DEC|29|0|47.505000|-52.794700|124000010401
10/07/18|000010601|Goose Bay|OZONE-1HR|PPB|29|1|Canadian Air and Precipitation Monitoring Network|-999|-999|53.304700|-60.364400|124000010601
10/07/18|000010601|Goose Bay|OZONE-8HR|PPB|28|8|Canadian Air and Precipitation Monitoring Network|26|0|53.304700|-60.364400|124000010601
10/07/18|000010801|Port au Choix|OZONE-1HR|PPB|21|1|Newfoundland & Labrador DEC|-999|-999|50.711240|-57.363650|124000010801
10/07/18|000010801|Port au Choix|OZONE-8HR|PPB|19|8|Newfoundland & Labrador DEC|18|0|50.711240|-57.363650|124000010801
10/07/18|000010901|Marystown/Burin|PM2.5-24hr|UG/M3|3.9|24|Environment Canada|16|0|47.098991|-55.198521|124000010901
10/07/18|000011002|FIREHALL-LABRADORCITY2|PM2.5-24hr|UG/M3|1.7|24|Environment Canada|7|0|52.945487|-66.910306|124000011002
10/07/18|000020104|CHARLOTTETOWN|OZONE-1HR|PPB|31|1|Environment Canada|-999|-999|46.240600|-63.130600|124000020104
10/07/18|000020104|CHARLOTTETOWN|OZONE-8HR|PPB|28|8|Environment Canada|26|0|46.240600|-63.130600|124000020104
10/07/18|000020104|CHARLOTTETOWN|PM2.5-24hr|UG/M3|4.9|24|Environment Canada|20|0|46.240600|-63.130600|124000020104
10/07/18|000020104|CHARLOTTETOWN|SO2-24HR|PPB|0|24|Environment Canada|-999|-999|46.240600|-63.130600|124000020104
10/07/18|000020301|WELLINGTON|OZONE-1HR|PPB|27|1|Environment Canada|-999|-999|46.478300|-63.986900|124000020301
10/07/18|000020301|WELLINGTON|OZONE-8HR|PPB|24|8|Environment Canada|22|0|46.478300|-63.986900|124000020301
10/07/18|000020301|WELLINGTON|PM2.5-24hr|UG/M3|0.4|24|Environment Canada|2|0|46.478300|-63.986900|124000020301
10/07/18|000020401|SOUTHAMPTON|OZONE-1HR|PPB|28|1|Environment Canada|-999|-999|46.386400|-62.582800|124000020401
