10/27/18|000030901|PICTOU|OZONE-1HR|PPB|27|1|Environment Canada|-999|-999|45.681900|-62.695300|124000030901
10/27/18|000030901|PICTOU|OZONE-8HR|PPB|28|8|Environment Canada|26|0|45.681900|-62.695300|124000030901
10/27/18|000030901|PICTOU|PM2.5-24hr|UG/M3|5.1|24|Environment Canada|21|0|45.681900|-62.695300|124000030901
10/27/18|000031101|KENTVILLE|OZONE-1HR|PPB|28|1|Environment Canada|-999|-999|45.040000|-64.290000|124000031101
10/27/18|000031101|KENTVILLE|OZONE-8HR|PPB|29|8|Environment Canada|27|0|45.040000|-64.290000|124000031101
10/27/18|000031101|KENTVILLE|PM2.5-24hr|UG/M3|7.1|24|Environment Canada|30|0|45.040000|-64.290000|124000031101
10/27/18|000040104|FREDERICTON-NEEDHAM ST.|OZONE-1HR|PPB|33|1|Environment Canada|-999|-999|45.957289|-66.645236|124000040104
10/27/18|000040104|FREDERICTON-NEEDHAM ST.|OZONE-8HR|PPB|35|8|Environment Canada|32|0|45.957289|-66.645236|124000040104
10/27/18|000040104|FREDERICTON-NEEDHAM ST.|PM2.5-24hr|UG/M3|5|24|Environment Canada|21|0|45.957289|-66.645236|124000040104
10/27/18|000040203|FOREST HILLS|OZONE-1HR|PPB|33|1|Environment Canada|-999|-999|45.309200|-66.009200|124000040203
10/27/18|000040203|FOREST HILLS|OZONE-8HR|PPB|30|8|Environment Canada|28|0|45.309200|-66.009200|124000040203
10/27/18|000040203|FOREST HILLS|PM2.5-24hr|UG/M3|4.2|24|Environment Canada|18|0|45.309200|-66.009200|124000040203
10/27/18|000040207|SAINT JOHN WEST|OZONE-1HR|PPB|32|1|Environment Canada|-999|-999|45.253600|-66.080300|124000040207
10/27/18|000040207|SAINT JOHN WEST|OZONE-8HR|PPB|30|8|Environment Canada|28|0|45.253600|-66.080300|124000040207
10/27/18|000040207|SAINT JOHN WEST|PM2.5-24hr|UG/M3|4.6|24|Environment Canada|19|0|45.253600|-66.080300|124000040207
10/27/18|000040209|CASTLE ST. SAINT JO|PM2.5-24hr|UG/M3|1.4|24|Environment Canada|6|0|45.280300|-66.056100|124000040209
10/27/18|000040302|MONCTON|OZONE-1HR|PPB|28|1|Environment Canada|-999|-999|46.110000|-64.790000|124000040302
10/27/18|000040302|MONCTON|OZONE-8HR|PPB|29|8|Environment Canada|27|0|46.110000|-64.790000|124000040302
10/27/18|000040302|MONCTON|PM2.5-24hr|UG/M3|2.4|24|Environment Canada|10|0|46.110000|-64.790000|124000040302
10/27/18|000040901|ST ANDREWS|OZONE-1HR|PPB|31|1|Environment Canada|-999|-999|45.089200|-67.078600|124000040901
10/27/18|000040901|ST ANDREWS|OZONE-8HR|PPB|33|8|Environment Canada|31|0|45.089200|-67.078600|124000040901
10/27/18|000040901|ST ANDREWS|PM2.5-24hr|UG/M3|4|24|Environment Canada|17|0|45.089200|-67.078600|124000040901
10/27/18|000041302|BATHURST|OZONE-1HR|PPB|28|1|Environment Canada|-999|-999|47.609400|-65.633300|124000041302
10/27/18|000041302|BATHURST|OZONE-8HR|PPB|27|8|Environment Canada|25|0|47.609400|-65.633300|124000041302
10/27/18|000041302|BATHURST|PM2.5-24hr|UG/M3|5.2|24|Environment Canada|22|0|47.609400|-65.633300|124000041302
10/27/18|000041501|EDMUNDSTON QUEEN ST.|PM2.5-24hr|UG/M3|6.5|24|Environment Canada|27|0|47.363195|-68.322302|124000041501
10/27/18|000050113|Chomedey|OZONE-1HR|PPB|26|1|Meteorological Service of Canada|-999|-999|45.547200|-73.747200|124000050113
10/27/18|000050113|Chomedey|OZONE-8HR|PPB|27|8|Meteorological Service of Canada|25|0|45.547200|-73.747200|124000050113
10/27/18|000050119|Bourassa|OZONE-1HR|PPB|26|1|Meteorological Service of Canada|-999|-999|45.523100|-73.493900|124000050119
10/27/18|000050119|Bourassa|OZONE-8HR|PPB|23|8|Meteorological Service of Canada|21|0|45.523100|-73.493900|124000050119
10/27/18|000050204|Hull (Ile)|OZONE-1HR|PPB|33|1|Meteorological Service of Canada|-999|-999|45.436900|-75.726100|124000050204
10/27/18|000050204|Hull (Ile)|OZONE-8HR|PPB|31|8|Meteorological Service of Canada|29|0|45.436900|-75.726100|124000050204
10/27/18|000050308|Des Sables|OZONE-1HR|PPB|31|1|Meteorological Service of Canada|-999|-999|46.821400|-71.220800|124000050308
10/27/18|000050308|Des Sables|OZONE-8HR|PPB|29|8|Meteorological Service of Canada|27|0|46.821400|-71.220800|124000050308
10/27/18|000050311|Parc Primavere|OZONE-1HR|PPB|31|1|Environment Canada|-999|-999|46.774170|-71.369720|124000050311
10/27/18|000050311|Parc Primavere|OZONE-8HR|PPB|31|8|Environment Canada|29|0|46.774170|-71.369720|124000050311
10/27/18|000050311|Parc Primavere|PM2.5-24hr|UG/M3|6.7|24|Environment Canada|28|0|46.774170|-71.369720|124000050311
10/27/18|000050404|Parc Cambron|OZONE-1HR|PPB|32|1|Meteorological Service of Canada|-999|-999|45.412500|-71.874400|124000050404
10/27/18|000050404|Parc Cambron|OZONE-8HR|PPB|30|8|Meteorological Service of Canada|28|0|45.412500|-71.874400|124000050404
10/27/18|000050604|Parc Tremblay|OZONE-1HR|PPB|31|1|Meteorological Service of Canada|-999|-999|48.234400|-78.983300|124000050604
10/27/18|000050604|Parc Tremblay|OZONE-8HR|PPB|29|8|Meteorological Service of Canada|27|0|48.234400|-78.983300|124000050604
10/27/18|000051501|Zephirin|OZONE-1HR|PPB|26|1|Meteorological Service of Canada|-999|-999|46.041900|-72.660000|124000051501
10/27/18|000051501|Zephirin|OZONE-8HR|PPB|25|8|Meteorological Service of Canada|23|0|46.041900|-72.660000|124000051501
10/27/18|000051501|Zephirin|PM2.5-24hr|UG/M3|7.3|24|Meteorological Service of Canada|30|0|46.041900|-72.660000|124000051501
10/27/18|000052001|Charette|OZONE-1HR|PPB|31|1|Meteorological Service of Canada|-999|-999|46.442500|-72.892800|124000052001
10/27/18|000052001|Charette|OZONE-8HR|PPB|30|8|Meteorological Service of Canada|28|0|46.442500|-72.892800|124000052001
10/27/18|000052201|Brossard|OZONE-1HR|PPB|29|1|Meteorological Service of Canada|-999|-999|45.443100|-73.468600|124000052201
10/27/18|000052201|Brossard|OZONE-8HR|PPB|27|8|Meteorological Service of Canada|25|0|45.443100|-73.468600|124000052201
10/27/18|000052301|Saint-Faustin|OZONE-1HR|PPB|34|1|Meteorological Service of Canada|-999|-999|46.035000|-74.481900|124000052301
10/27/18|000052301|Saint-Faustin|OZONE-8HR|PPB|32|8|Meteorological Service of Canada|30|0|46.035000|-74.481900|124000052301
10/27/18|000052301|Saint-Faustin|PM2.5-24hr|UG/M3|2|24|Meteorological Service of Canada|8|0|46.035000|-74.481900|124000052301
10/27/18|000052401|La Peche|OZONE-1HR|PPB|34|1|Meteorological Service of Canada|-999|-999|45.622200|-76.017800|124000052401
10/27/18|000052401|La Peche|OZONE-8HR|PPB|33|8|Meteorological Service of Canada|31|0|45.622200|-76.017800|124000052401
10/27/18|000053201|PEMONCA|OZONE-1HR|PPB|37|1|Meteorological Service of Canada|-999|-999|48.818300|-72.742800|124000053201
10/27/18|000053201|PEMONCA|OZONE-8HR|PPB|35|8|Meteorological Service of Canada|32|0|48.818300|-72.742800|124000053201
10/27/18|000053301|Deschambault|OZONE-1HR|PPB|33|1|Meteorological Service of Canada|-999|-999|46.682200|-71.967800|124000053301
10/27/18|000053301|Deschambault|OZONE-8HR|PPB|32|8|Meteorological Service of Canada|30|0|46.682200|-71.967800|124000053301
10/27/18|000053501|Francois|OZONE-1HR|PPB|34|1|Meteorological Service of Canada|-999|-999|47.014700|-70.864400|124000053501
10/27/18|000053501|Francois|OZONE-8HR|PPB|33|8|Meteorological Service of Canada|31|0|47.014700|-70.864400|124000053501
10/27/18|000053601|N.-D.-du-Rosaire|OZONE-1HR|PPB|30|1|Meteorological Service of Canada|-999|-999|46.850800|-70.452800|124000053601
10/27/18|000053601|N.-D.-du-Rosaire|OZONE-8HR|PPB|30|8|Meteorological Service of Canada|28|0|46.850800|-70.452800|124000053601
10/27/18|000053701|HILAIRE|OZONE-1HR|PPB|31|1|Meteorological Service of Canada|-999|-999|45.815600|-70.859700|124000053701
10/27/18|000053701|HILAIRE|OZONE-8HR|PPB|31|8|Meteorological Service of Canada|29|0|45.815600|-70.859700|124000053701
10/27/18|000053801|Tingwick|OZONE-1HR|PPB|30|1|Meteorological Service of Canada|-999|-999|45.907500|-71.949200|124000053801
10/27/18|000053801|Tingwick|OZONE-8HR|PPB|29|8|Meteorological Service of Canada|27|0|45.907500|-71.949200|124000053801
10/27/18|000053901|Edouard|OZONE-1HR|PPB|32|1|Meteorological Service of Canada|-999|-999|47.647200|-72.291400|124000053901
10/27/18|000053901|Edouard|OZONE-8HR|PPB|31|8|Meteorological Service of Canada|29|0|47.647200|-72.291400|124000053901
10/27/18|000054201|Chapais|OZONE-1HR|PPB|36|1|Canadian Air and Precipitation Monitoring Network|-999|-999|49.822200|-74.976400|124000054201
10/27/18|000054201|Chapais|OZONE-8HR|PPB|35|8|Canadian Air and Precipitation Monitoring Network|32|0|49.822200|-74.976400|124000054201
10/27/18|000054703|Becancour (Arena)|PM2.5-24hr|UG/M3|8.5|24|Meteorological Service of Canada|35|0|46.350000|-72.433300|124000054703
10/27/18|000054901|Ditton|OZONE-1HR|PPB|33|1|Meteorological Service of Canada|-999|-999|45.373300|-71.251400|124000054901
